id_user,timestamp,source,message,category
3190,11/6/2024,livechat,"""I deposited 3x last night can you tell me how mich I'm eligible for""",Deposit/Payment Issues
1302,11/6/2024,telegram,"""Why is this not available other sites do for loyal players""",Irrelevant/Other
446,11/6/2024,telegram,"""What games do i have to play for my bonus wager??""",Bonuses/Promotions Issues
5383,11/6/2024,livechat,"""I want to cash out""",Irrelevant/Other
448,11/6/2024,telegram,"""I took hours deciding who I was going to choose to make my home for online gambling after having tried at least 30 different sites.  Yours looks the most legit, great games. And I thought the offers were upfront. I read that offer so many times making sure I get value for money.""",Bonuses/Promotions Issues
1200,11/6/2024,livechat,"""I am not talking about ltc""",Irrelevant/Other
2378,11/6/2024,livechat,"""I don’t know how this happened. I have two factor authentication on and everything. This is ridiculous.""",Irrelevant/Other
254,11/6/2024,livechat,"""The last 3 deposits I have not received""",Deposit/Payment Issues
191,11/6/2024,livechat,"""I got disconnected from another chat about me not receiving 3 deposits""",Deposit/Payment Issues
310,11/6/2024,telegram,"""NICE!!!!""",Irrelevant/Other
2766,11/6/2024,livechat,"""and what is the bonus I have gotten in return""",Bonuses/Promotions Issues
1215,11/6/2024,telegram,"""Sorry. I made a mistake.   Sent USDT to eth address.  So it is not showing in balance    Please add 8.4 USDT now.""",Irrelevant/Other
224,11/6/2024,telegram,"""Hi my birthday was yesterday and I didn’t get gift 🥲""",Irrelevant/Other
285,11/6/2024,telegram,"""Why didn't I receive spins""",Gameplay/Technical Issues
265,11/6/2024,telegram,"""My deposit it says error and pending""",Deposit/Payment Issues
2119,11/6/2024,livechat,"""I deposited over 100 dollars""",Deposit/Payment Issues
3413,11/6/2024,livechat,"""Can you take off the bonus?""",Bonuses/Promotions Issues
3039,11/7/2024,livechat,"""They say finished not played. As you can see there’s no wager even set""",Irrelevant/Other
463,11/7/2024,telegram,"""Hi I need to verify my email address but I dnt have access to my email anymore my registered email is ****@gmail.com""",Account/Login Issues
2472,11/7/2024,livechat,"""Can I speak to a rep""",Irrelevant/Other
2291,11/7/2024,livechat,"""Look for the gambling license. you will need that. No company with a valid gambling license is allowed to act like this!!""",Irrelevant/Other
2311,11/7/2024,livechat,"""on that first page i lost 8 and won 2""",Irrelevant/Other
2152,11/7/2024,livechat,"""What are you talking about?It's still Wednesday before then.It's only wednesday at five o'clock""",Irrelevant/Other
355,11/7/2024,telegram,"""Can you look and see what's going on with my deposit that I made recently but it's been over an hour""",Deposit/Payment Issues
3060,11/7/2024,livechat,"""Yes need to change my email and phone I email but no changes""",Irrelevant/Other
3440,11/7/2024,livechat,"""I can’t find it anywhere in the history I seen it clearest day popped up on my screen. I had the big pink banner saying level 15 reached you’ve been awarded $200.""",Irrelevant/Other
3264,11/7/2024,livechat,"""When I first started playing the alien fruits two game I saw level up reached you have been awarded $200. I didn’t stop to check it or anything.""",Gameplay/Technical Issues
3307,11/7/2024,livechat,"""I had just made a deposit not too long before and it went through just fine with the same amount""",Deposit/Payment Issues
2120,11/7/2024,livechat,"""I win a jackpot""",Irrelevant/Other
3051,11/7/2024,livechat,"""Were did my money go if I cashed out""",Irrelevant/Other
2404,11/7/2024,livechat,"""Hi Lisa how r u""",Irrelevant/Other
2562,11/7/2024,livechat,"""Hello , today I received the Wednesday free spins and so I started playing them and then something came up where I had to set my phone down and so because of that I was logged out . Whenever I try to go back to the game I was playing with the free spins that I had never finished, it doesn't go back too my free spins like it normally does.""",Bonuses/Promotions Issues
475,11/7/2024,telegram,"""Why is my cash out takes long""",Irrelevant/Other
5002,11/7/2024,livechat,"""otherwise i dont deposit""",Deposit/Payment Issues
2720,11/7/2024,livechat,"""Which other active do i need to remove to get my withdrawal from last week""",Withdrawal/Cashout Issues
2119,11/7/2024,livechat,"""I signed up but didn't get my 100 spins no deposit""",Deposit/Payment Issues
3072,11/7/2024,livechat,"""Was that the same as before""",Irrelevant/Other
2399,11/7/2024,livechat,"""if you would look at my deposit history i made it all within the required time frame""",Deposit/Payment Issues
482,11/7/2024,telegram,"""I tried to login and it keeps saying my account is disabled""",Account/Login Issues
3305,11/7/2024,livechat,"""I did check my history, they were offered but I missed the email""",Bonuses/Promotions Issues
2367,11/7/2024,livechat,"""No deposit free spins are not in my account.    But I was emailed this offer""",Account/Login Issues
2658,11/7/2024,livechat,"""Why don't you recommend me for vip""",Irrelevant/Other
5244,11/7/2024,livechat,"""i ask for lossing rebate""",Irrelevant/Other
1125,11/7/2024,livechat,"""J dizzle. I can see that a transfer  is still pending. Can we cancel that then ill try again?""",Withdrawal/Cashout Issues
2661,11/7/2024,livechat,"""Heu I did it withdrawal and then it said it went through when I verified my email but then I just seen another email came through where it said to put my name last name and birthday and my account thing I did that and saved it so now what do I need to do next I've never had this happen to me I don't know what's going on like this is never happened words taking this long or that I've had to do anything like that when I've been gambling with Bitcoin I don't know what's going on can you help me get this taken care of""",Account/Login Issues
2966,11/7/2024,livechat,"""i didnt receive my money either""",Irrelevant/Other
1974,11/7/2024,livechat,"""I was in the middle of a game with a high bet and during the game it kicked me out and I lost all my damn money. My Internet is super so I need to know what kind of scam is this site to kick people in middle of bets like that""",Gameplay/Technical Issues
2021,11/7/2024,livechat,"""Its a screenshot""",Irrelevant/Other
144,11/7/2024,telegram,"""I am having trouble with alien fruit 2 it’s stalled mid bonus round and I’ve cleared history checked my network and restarted and logged out. Not on my end can someone please check into this bc it died this everytime open it. It just froze mid session""",Bonuses/Promotions Issues
505,11/7/2024,telegram,"""My Bch didn't received on deposit""",Deposit/Payment Issues
1267,11/7/2024,livechat,"""Are they issued automatically""",Irrelevant/Other
509,11/7/2024,telegram,"""Wondering why my LTC deposit isn’t showing up""",Deposit/Payment Issues
1383,11/7/2024,livechat,"""It's been off""",Irrelevant/Other
2801,11/7/2024,livechat,"""Makes no sense if I have free spins and click on the play before it expires""",Bonuses/Promotions Issues
2491,11/7/2024,livechat,"""Im not understanding this game""",Gameplay/Technical Issues
3372,11/7/2024,livechat,"""It’s not allowing me to confirm my cashout request.""",Withdrawal/Cashout Issues
2355,11/7/2024,livechat,"""Because I did all of those things""",Irrelevant/Other
2236,11/7/2024,livechat,"""Ok I'll try""",Irrelevant/Other
3551,11/7/2024,livechat,"""You want a screen shot of the 40$ I sent today from my cash app ?""",Irrelevant/Other
3730,11/7/2024,livechat,"""i am still witing for my withdrawal that as succesful on the 2 nov. can you please double check with your accounts department. thanks""",Account/Login Issues
912,11/7/2024,livechat,"""ok thanks for your time an help""",Irrelevant/Other
498,11/7/2024,telegram,"""I was wondering if If you had. A vip transfer program I play with stake and now I’m on big profit , I have 5 stake diamond account but they not really hornest about bonus""",Account/Login Issues
2224,11/7/2024,livechat,"""O refresh the computer twice and still that pop s up""",Irrelevant/Other
522,11/7/2024,telegram,"""how to witdraw?""",Irrelevant/Other
3450,11/7/2024,livechat,"""Okay so earlier about an hour ago I requested a cash out and it says it was processed but I don't see the money there yet""",Irrelevant/Other
951,11/7/2024,telegram,"""I should have free spins""",Bonuses/Promotions Issues
523,11/7/2024,telegram,"""I hit the minor jackpot but didn't get it...""",Irrelevant/Other
131,11/7/2024,telegram,"""Waiting on the right hammer""",Irrelevant/Other
2838,11/7/2024,livechat,"""Ah nvm I see why""",Irrelevant/Other
2449,11/7/2024,livechat,"""Was wanting to know why I keep getting rejected for my documents that have my name in full and account number . I want my damn money""",Account/Login Issues
6554,11/7/2024,livechat,"""So it hasn't been sent by thr payment provider""",Deposit/Payment Issues
2746,11/8/2024,livechat,"""Can I please get my free spins that I missed""",Bonuses/Promotions Issues
2745,11/8/2024,livechat,"""Why has my account been disabled""",Account/Login Issues
3448,11/8/2024,livechat,"""I never received my Wednesday free spins""",Bonuses/Promotions Issues
3597,11/8/2024,livechat,"""THEY WONT DO SHIT""",Irrelevant/Other
539,11/8/2024,telegram,"""Changed from Samsung to iPhone. Should I update my email address to my iCloud?""",Irrelevant/Other
164,11/8/2024,telegram,"""Just need to check on a Bitcoin deposit""",Deposit/Payment Issues
1341,11/8/2024,telegram,"""You guys have done it several times before though""",Irrelevant/Other
164,11/8/2024,telegram,"""Okay thank you and sorry""",Irrelevant/Other
3112,11/8/2024,livechat,"""i feel like my winnings are a bit low""",Irrelevant/Other
2480,11/8/2024,livechat,"""Didn’t resolve issue""",Irrelevant/Other
5136,11/8/2024,livechat,"""Can you look at my account""",Account/Login Issues
2374,11/8/2024,livechat,"""I have Open my Account with this offer""",Account/Login Issues
1337,11/8/2024,telegram,"""Hi, I hate to take the time to do this, but can you check to see if maybe there was an error with my last BJ hand, bet ID: 810c4393\nBecause my balance was 0.4 LTC, I bet 0.2 and it was a push.\nThen I bet 0.2 again and when I was unable to double down, I realized it was saying I only had 0.1 LTC left in my balance""",Gameplay/Technical Issues
3424,11/8/2024,livechat,"""whats the maxium i can wager at any slot""",Irrelevant/Other
3942,11/8/2024,livechat,"""can we see if i have any that can be re added plz id really appreciate it""",Irrelevant/Other
3211,11/8/2024,livechat,"""So if I'm done with the bonus why can't I play my money""",Bonuses/Promotions Issues
1020,11/8/2024,livechat,"""Always deposit 100.00 even tried 110 and it still disabled or shuts me down in a game""",Deposit/Payment Issues
6375,11/8/2024,livechat,"""Yes I received the processed email on the 3rd. The status also has been marked as processed for about 4 days now. There was no pending documents asked of me. I think it is time for the support team, thank you Dave.""",Irrelevant/Other
3571,11/8/2024,livechat,"""Why I need them right now""",Irrelevant/Other
3239,11/8/2024,livechat,"""Where is my money and why did my withdrawal cancel""",Withdrawal/Cashout Issues
2959,11/8/2024,livechat,"""Hey they said I had 2or 3 more boneses for my bday""",Irrelevant/Other
297,11/8/2024,telegram,"""Can you pls check if i have pending deposit?""",Deposit/Payment Issues
578,11/8/2024,telegram,"""Thank you""",Irrelevant/Other
579,11/8/2024,telegram,"""Hey I can’t play jackpot mania???""",Irrelevant/Other
2793,11/8/2024,livechat,"""Why you canceld my widraw""",Irrelevant/Other
2637,11/8/2024,livechat,"""And?!?!?!?""",Irrelevant/Other
222,11/8/2024,telegram,"""I hit the jackpot the other day in the mania and wasn’t paid out""",Irrelevant/Other
2812,11/8/2024,livechat,"""I undstand I did use two rewards today""",Irrelevant/Other
222,11/8/2024,telegram,"""Where can I check my history of jackpot mania days""",Irrelevant/Other
593,11/8/2024,telegram,"""My 75 free spins aren't working""",Bonuses/Promotions Issues
592,11/8/2024,telegram,"""Why my account is disabled""",Account/Login Issues
861,11/8/2024,livechat,"""I can't get the games to open up all all it shows something went wrong""",Gameplay/Technical Issues
2747,11/8/2024,livechat,"""btc adress""",Irrelevant/Other
3558,11/8/2024,livechat,"""did I not qualify for Friday cash bonus""",Bonuses/Promotions Issues
3439,11/8/2024,livechat,"""Ok so all is working Fine again? I ll cashout 100 and keep the Rest and Play""",Withdrawal/Cashout Issues
3424,11/8/2024,livechat,"""that the withdrawl has failed to my Credit Card""",Deposit/Payment Issues
3374,11/8/2024,livechat,"""Can I talk to someone for withdrawals pls""",Withdrawal/Cashout Issues
3457,11/8/2024,livechat,"""Dont Cash out now pls😉""",Irrelevant/Other
3754,11/8/2024,livechat,"""I want to know why you guys   are delaying my withdrawal. All documents have been approved except back of credit card it's still pending for no reason""",Deposit/Payment Issues
